,time,MISO,MOSI
672,0.52329684,0x00,0xff
673,0.52329864,0x00,0xff
674,0.52330044,0x00,0xff
675,0.52330224,0x00,0xff
676,0.52330404,0x00,0xff
677,0.52334828,0x00,0xff
678,0.52335008,0x00,0xff
679,0.52335188,0x00,0xff
680,0.52335368,0x00,0xff
681,0.52335548,0x00,0xff
682,0.52335728,0x00,0xff
683,0.52335908,0x00,0xff
684,0.52336088,0x00,0xff
685,0.52336268,0x00,0xff
686,0.52336448,0x00,0xff
687,0.52336628,0x00,0xff
688,0.52336808,0x00,0xff
689,0.52336988,0x00,0xff
690,0.52337168,0x00,0xff
691,0.52337348,0x00,0xff
692,0.52337528,0x00,0xff
693,0.52337708,0x00,0xff
694,0.52337888,0x00,0xff
695,0.52338068,0x00,0xff
696,0.52338248,0x00,0xff
697,0.52338428,0x00,0xff
698,0.52338608,0x00,0xff
699,0.52338788,0x00,0xff
700,0.52338968,0x00,0xff
701,0.52339148,0x00,0xff
702,0.52339328,0x00,0xff
703,0.52339508,0x00,0xff
704,0.52339688,0x00,0xff
705,0.52339868,0x00,0xff
706,0.52344336,0x00,0xff
707,0.52344516,0x00,0xff
708,0.52344696,0x00,0xff
709,0.52344876,0x00,0xff
710,0.52345056,0x00,0xff
711,0.52345236,0x00,0xff
712,0.52345416,0x00,0xff
713,0.52345596,0x00,0xff
714,0.52345776,0x00,0xff
715,0.52345956,0x00,0xff
716,0.52346136,0x00,0xff
717,0.52346316,0x00,0xff
718,0.52346496,0x00,0xff
719,0.52346676,0x00,0xff
720,0.52346856,0x00,0xff
721,0.52347036,0x00,0xff
722,0.52347216,0x00,0xff
723,0.52347396,0x00,0xff
724,0.52347576,0x00,0xff
725,0.52347756,0x00,0xff
726,0.52347936,0x00,0xff
727,0.52348116,0x00,0xff
728,0.52348296,0x00,0xff
729,0.52348476,0x00,0xff
730,0.52348656,0x00,0xff
731,0.52348836,0x00,0xff
732,0.52349016,0x00,0xff
733,0.52349196,0x00,0xff
734,0.52349376,0x00,0xff
735,0.52353244,0x00,0xff
736,0.52353424,0x00,0xff
737,0.52353604,0x00,0xff
738,0.52353784,0x00,0xff
739,0.52353964,0x00,0xff
740,0.52354144,0x00,0xff
741,0.52354324,0x00,0xff
742,0.52354504,0x00,0xff
743,0.52354684,0x00,0xff
744,0.52354864,0x00,0xff
745,0.52355044,0x00,0xff
746,0.52355224,0x00,0xff
747,0.52355404,0x00,0xff
748,0.52355584,0x00,0xff
749,0.52355764,0x00,0xff
750,0.52355944,0x00,0xff
751,0.52356124,0x00,0xff
752,0.52356304,0x00,0xff
